Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Date	Host Species	Country	State/Province	Flu Season	Strain Name	
PB1	CY006297	Yes	2	2341	H3N2	02/08/2005	IRD:Human	USA	New York	04-05	A/New York/462/2005(H3N2)	
PB1	CY003662	Yes	2	2329	H3N2	09/17/2004	IRD:Human	USA	New York	-N/A-	A/New York/468/2004(H3N2)	
PB1	CY000079	Yes	2	2319	H3N2	12/12/2003	IRD:Human	USA	New York	03-04	A/New York/47/2003	
PB1	CY003670	Yes	2	2316	H3N2	11/08/2004	IRD:Human	USA	New York	04-05	A/New York/471/2004(H3N2)	
PB1	CY008170	Yes	2	2287	H3N2	09/27/2004	IRD:Human	USA	New York	-N/A-	A/New York/472/2004(H3N2)	
PB1	CY008882	No	2	2309	H3N2	12/31/2003	IRD:Human	USA	New York	03-04	A/New York/474/2003(H3N2)	
PB1	CY051693	Yes	2	2303	H1N1	08/06/2009	IRD:Human	USA	New York	08-09	A/New York/4761/2009(H1N1)	
PB1	CY009250	No	2	2309	H3N2	11/19/2003	IRD:Human	USA	New York	03-04	A/New York/477/2003(H3N2)	
PB1	CY051701	Yes	2	2303	H1N1	08/14/2009	IRD:Human	USA	New York	08-09	A/New York/4777/2009(H1N1)	
PB1	CY008906	No	2	2309	H3N2	11/21/2003	IRD:Human	USA	New York	03-04	A/New York/478/2003(H3N2)	
PB1	CY000087	Yes	2	2341	H3N2	12/09/2003	IRD:Human	USA	New York	03-04	A/New York/48/2003(H3N2)	
PB1	CY003686	Yes	2	2326	H3N2	01/20/2003	IRD:Human	USA	New York	02-03	A/New York/485/2003(H3N2)	
PB1	CY051813	Yes	2	2303	H1N1	09/10/2009	IRD:Human	USA	New York	08-09	A/New York/4870/2009(H1N1)	
PB1	CY006921	No	2	2313	H1N1	01/23/2003	IRD:Human	USA	New York	02-03	A/New York/488/2003(H1N1)	
PB1	CY055429	Yes	2	2303	H1N1	09/14/2009	IRD:Human	USA	New York	08-09	A/New York/4887/2009(H1N1)	
PB1	CY003702	Yes	2	2310	H1N2	01/24/2003	IRD:Human	USA	New York	02-03	A/New York/489/2003(H1N2)	
PB1	CY006417	Yes	2	2316	H1N2	02/10/2003	IRD:Human	USA	New York	02-03	A/New York/492/2003(H1N2)	
PB1	CY056425	Yes	2	2299	H1N1	09/23/2009	IRD:Human	USA	New York	08-09	A/New York/4947/2009(H1N1)	
PB1	CY003710	Yes	2	2324	H1N1	02/25/2003	IRD:Human	USA	New York	02-03	A/New York/496/2003(H1N1)	
PB1	CY006201	No	2	2313	H1N1	02/26/2003	IRD:Human	USA	New York	02-03	A/New York/497/2003(H1N1)	
PB1	CY056441	Yes	2	2303	H1N1	10/06/2009	IRD:Human	USA	New York	09-10	A/New York/4984/2009(H1N1)	
PB1	CY056465	Yes	2	2299	H1N1	10/06/2009	IRD:Human	USA	New York	09-10	A/New York/4987/2009(H1N1)	
PB1	CY000895	No	2	2281	H3N2	01/06/2004	IRD:Human	USA	New York	03-04	A/New York/5/2004(H3N2)	
PB1	CY013238	Yes	2	2306	H3N2	04/05/2006	IRD:Human	USA	New York	05-06	A/New York/5/2006	
PB1	CY008186	Yes	2	2309	H3N2	03/20/1998	IRD:Human	USA	New York	97-98	A/New York/502/1998(H3N2)	
PB1	CY006233	Yes	2	2309	H3N2	11/29/1997	IRD:Human	USA	New York	97-98	A/New York/503/1997(H3N2)	
PB1	CY006241	Yes	2	2309	H3N2	12/02/1997	IRD:Human	USA	New York	97-98	A/New York/505/1997(H3N2)	
PB1	CY056521	Yes	2	2303	H1N1	10/13/2009	IRD:Human	USA	New York	09-10	A/New York/5086/2009(H1N1)	
PB1	CY006273	Yes	2	2309	H3N2	12/24/1997	IRD:Human	USA	New York	97-98	A/New York/513/1997(H3N2)	
PB1	CY056545	Yes	2	2303	H1N1	10/16/2009	IRD:Human	USA	New York	09-10	A/New York/5150/2009(H1N1)	
PB1	CY006473	Yes	2	2309	H3N2	12/26/1997	IRD:Human	USA	New York	97-98	A/New York/516/1997	
PB1	CY056553	Yes	2	2303	H1N1	10/17/2009	IRD:Human	USA	New York	09-10	A/New York/5173/2009(H1N1)	
PB1	CY006481	No	2	2309	H3N2	01/05/1998	IRD:Human	USA	New York	97-98	A/New York/518/1998(H3N2)	
PB1	CY006497	No	2	2309	H3N2	01/05/1998	IRD:Human	USA	New York	97-98	A/New York/520/1998(H3N2)	
PB1	CY006505	No	2	2309	H3N2	01/19/1998	IRD:Human	USA	New York	97-98	A/New York/521/1998(H3N2)	
PB1	CY006513	No	2	2309	H3N2	12/31/1997	IRD:Human	USA	New York	97-98	A/New York/522/1997(H3N2)	
PB1	CY006529	No	2	2309	H3N2	12/31/1997	IRD:Human	USA	New York	97-98	A/New York/524/1997(H3N2)	
PB1	CY006537	No	2	2303	H3N2	03/03/1998	IRD:Human	USA	New York	97-98	A/New York/525/1998(H3N2)	
PB1	CY006801	No	2	2309	H3N2	03/15/1998	IRD:Human	USA	New York	97-98	A/New York/527/1998(H3N2)	
PB1	CY057300	Yes	2	2303	H1N1	10/21/2009	IRD:Human	USA	New York	09-10	A/New York/5276/2009(H1N1)	
PB1	CY057308	Yes	2	2303	H1N1	10/22/2009	IRD:Human	USA	New York	09-10	A/New York/5297/2009(H1N1)	
PB1	CY006777	No	2	2309	H3N2	03/05/1998	IRD:Human	USA	New York	97-98	A/New York/535/1998(H3N2)	
PB1	CY009994	No	2	2309	H3N2	02/03/1998	IRD:Human	USA	New York	97-98	A/New York/536/1998(H3N2)	
PB1	CY006585	Yes	2	2309	H3N2	02/10/1998	IRD:Human	USA	New York	97-98	A/New York/539/1998(H3N2)	
PB1	CY008970	No	2	2309	H3N2	02/15/1998	IRD:Human	USA	New York	97-98	A/New York/540/1998(H3N2)	
PB1	CY006593	No	2	2309	H3N2	03/12/1998	IRD:Human	USA	New York	97-98	A/New York/541/1998(H3N2)	
PB1	CY006625	No	2	2309	H3N2	01/26/1998	IRD:Human	USA	New York	97-98	A/New York/546/1998(H3N2)	
PB1	CY006633	No	2	2309	H3N2	12/28/1997	IRD:Human	USA	New York	97-98	A/New York/547/1997(H3N2)	
PB1	CY006641	No	2	2309	H3N2	02/12/1998	IRD:Human	USA	New York	97-98	A/New York/548/1998(H3N2)	
PB1	CY008986	No	2	2303	H3N2	01/25/1998	IRD:Human	USA	New York	97-98	A/New York/550/1998(H3N2)	
PB1	CY012206	No	2	2309	H3N2	11/19/1996	IRD:Human	USA	New York	96-97	A/New York/556/1996(H3N2)	
PB1	CY009650	No	2	2309	H3N2	01/06/1997	IRD:Human	USA	New York	96-97	A/New York/558/1997(H3N2)	
PB1	CY010010	No	2	2309	H3N2	11/12/1996	IRD:Human	USA	New York	96-97	A/New York/563/1996(H3N2)	
PB1	CY009474	No	2	2309	H3N2	01/02/1997	IRD:Human	USA	New York	96-97	A/New York/564/1997(H3N2)	
PB1	CY057324	Yes	2	2303	H1N1	10/13/2009	IRD:Human	USA	New York	09-10	A/New York/5667/2009(H1N1)	
PB1	CY009666	No	2	2309	H3N2	12/11/1996	IRD:Human	USA	New York	96-97	A/New York/568/1996(H3N2)	
PB1	CY009490	No	2	2309	H3N2	01/03/1997	IRD:Human	USA	New York	96-97	A/New York/569/1997(H3N2)	
PB1	CY009506	No	2	2310	H3N2	12/23/1996	IRD:Human	USA	New York	96-97	A/New York/573/1996(H3N2)	
PB1	CY056577	Yes	2	2303	H1N1	10/01/2009	IRD:Human	USA	New York	09-10	A/New York/5755/2009(H1N1)	
PB1	CY009682	No	2	2309	H3N2	01/06/1997	IRD:Human	USA	New York	96-97	A/New York/576/1997(H3N2)	
PB1	CY011430	No	2	2309	H3N2	12/24/1996	IRD:Human	USA	New York	96-97	A/New York/577/1996(H3N2)	
PB1	CY056585	Yes	2	2303	H1N1	11/03/2009	IRD:Human	USA	New York	09-10	A/New York/5782/2009(H1N1)	
PB1	CY009522	No	2	2309	H3N2	01/02/1997	IRD:Human	USA	New York	96-97	A/New York/579/1997(H3N2)	
PB1	CY010026	No	2	2309	H3N2	12/02/1996	IRD:Human	USA	New York	96-97	A/New York/582/1996(H3N2)	
PB1	CY009906	Yes	2	2309	H3N2	12/31/1996	IRD:Human	USA	New York	96-97	A/New York/584/1996(H3N2)	
PB1	CY009706	No	2	2309	H3N2	01/22/1997	IRD:Human	USA	New York	96-97	A/New York/585/1997(H3N2)	
PB1	CY056593	Yes	2	2303	H1N1	11/09/2009	IRD:Human	USA	New York	09-10	A/New York/5886/2009(H1N1)	
PB1	CY009746	Yes	2	2309	H3N2	12/10/1996	IRD:Human	USA	New York	96-97	A/New York/590/1996(H3N2)	
PB1	CY010034	No	2	2309	H3N2	12/20/1996	IRD:Human	USA	New York	96-97	A/New York/591/1996(H3N2)	
PB1	CY010042	No	2	2309	H3N2	12/04/1996	IRD:Human	USA	New York	96-97	A/New York/592/1996(H3N2)	
PB1	CY010058	No	2	2309	H3N2	12/18/1996	IRD:Human	USA	New York	96-97	A/New York/595/1996(H3N2)	
PB1	CY010074	No	2	2309	H3N2	12/23/1996	IRD:Human	USA	New York	96-97	A/New York/600/1996(H3N2)	
PB1	CY056633	Yes	2	2303	H1N1	11/04/2009	IRD:Human	USA	New York	09-10	A/New York/6018/2009(H1N1)	
PB1	CY010490	Yes	2	2313	H1N1	11/15/1995	IRD:Human	USA	New York	95-96	A/New York/604/1995(H1N1)	
PB1	CY010498	Yes	2	2313	H1N1	12/14/1995	IRD:Human	USA	New York	95-96	A/New York/605/1995(H1N1)	
PB1	CY010506	Yes	2	2313	H1N1	12/08/1995	IRD:Human	USA	New York	95-96	A/New York/607/1995(H1N1)	
PB1	CY010634	No	2	2309	H3N2	04/01/1996	IRD:Human	USA	New York	95-96	A/New York/608/1996(H3N2)	
PB1	CY010642	No	2	2309	H3N2	12/18/1995	IRD:Human	USA	New York	95-96	A/New York/609/1995(H3N2)	
PB1	CY056657	Yes	2	2303	H1N1	11/08/2009	IRD:Human	USA	New York	09-10	A/New York/6110/2009(H1N1)	
PB1	CY010514	Yes	2	2313	H1N1	11/30/1995	IRD:Human	USA	New York	95-96	A/New York/615/1995(H1N1)	
PB1	CY010522	No	2	2309	H3N2	03/19/1996	IRD:Human	USA	New York	95-96	A/New York/617/1996(H3N2)	
PB1	CY010530	Yes	2	2313	H1N1	12/23/1995	IRD:Human	USA	New York	95-96	A/New York/620/1995(H1N1)	
PB1	CY010538	Yes	2	2313	H1N1	12/27/1995	IRD:Human	USA	New York	95-96	A/New York/621/1995(H1N1)	
PB1	CY010698	No	2	2309	H3N2	01/08/1996	IRD:Human	USA	New York	95-96	A/New York/622/1996(H3N2)	
PB1	CY010706	No	2	2309	H3N2	01/15/1996	IRD:Human	USA	New York	95-96	A/New York/625/1996(H3N2)	
PB1	CY011798	Yes	2	2313	H1N1	02/08/1996	IRD:Human	USA	New York	95-96	A/New York/626/1996(H1N1)	
PB1	CY010546	Yes	2	2313	H1N1	11/16/1995	IRD:Human	USA	New York	95-96	A/New York/627/1995(H1N1)	
PB1	CY011806	Yes	2	2301	H1N1	12/04/1995	IRD:Human	USA	New York	95-96	A/New York/629/1995(H1N1)	
PB1	CY056697	Yes	2	2303	H1N1	11/17/2009	IRD:Human	USA	New York	09-10	A/New York/6292/2009(H1N1)	
PB1	CY056713	Yes	2	2303	H1N1	11/17/2009	IRD:Human	USA	New York	09-10	A/New York/6300/2009(H1N1)	
PB1	CY010722	No	2	2309	H3N2	04/04/1996	IRD:Human	USA	New York	95-96	A/New York/631/1996(H3N2)	
PB1	CY011462	Yes	2	2324	H3N2	01/22/1996	IRD:Human	USA	New York	95-96	A/New York/636/1996	
PB1	CY010738	No	2	2296	H3N2	01/17/1996	IRD:Human	USA	New York	95-96	A/New York/637/1996(H3N2)	
PB1	CY012222	No	2	2307	H3N2	12/18/1995	IRD:Human	USA	New York	95-96	A/New York/639/1995(H3N2)	
PB1	CY010850	Yes	2	2313	H1N1	01/02/1996	IRD:Human	USA	New York	95-96	A/New York/640/1996(H1N1)	
PB1	CY011470	No	2	2300	H3N2	01/03/1996	IRD:Human	USA	New York	95-96	A/New York/641/1996(H3N2)	
PB1	CY084460	Yes	2	2283	H1N1	11/22/2009	IRD:Human	USA	New York	09-10	A/New York/6418/2009	
PB1	CY013285	Yes	2	2298	H1N1	12/11/1995	IRD:Human	USA	New York	95-96	A/New York/643/1995	
PB1	CY013293	No	2	2289	H1N1	01/08/1996	IRD:Human	USA	New York	95-96	A/New York/646/1996	
PB1	CY056729	Yes	2	2303	H1N1	11/22/2009	IRD:Human	USA	New York	09-10	A/New York/6473/2009(H1N1)	
PB1	CY010834	Yes	2	2313	H1N1	12/02/1995	IRD:Human	USA	New York	95-96	A/New York/651/1995	
PB1	CY011822	Yes	2	2309	H3N2	04/01/1996	IRD:Human	USA	New York	95-96	A/New York/652/1996	
PB1	CY011494	No	2	2309	H3N2	11/03/1994	IRD:Human	USA	New York	94-95	A/New York/654/1994(H3N2)	
PB1	CY056737	Yes	2	2303	H1N1	11/23/2009	IRD:Human	USA	New York	09-10	A/New York/6546/2009(H1N1)	
PB1	CY013309	Yes	2	2289	H1N1	07/31/1995	IRD:Human	USA	New York	-N/A-	A/New York/656/1995	
PB1	CY012230	Yes	2	2309	H3N2	12/02/1994	IRD:Human	USA	New York	94-95	A/New York/657/1994(H3N2)	
PB1	CY056745	Yes	2	2303	H1N1	11/26/2009	IRD:Human	USA	New York	09-10	A/New York/6571/2009(H1N1)	
PB1	CY012470	Yes	2	2303	H3N2	12/20/1994	IRD:Human	USA	New York	94-95	A/New York/663/1994(H3N2)	
PB1	CY012478	No	2	2309	H3N2	03/13/1995	IRD:Human	USA	New York	94-95	A/New York/664/1995(H3N2)	
PB1	CY011526	No	2	2309	H3N2	12/16/1994	IRD:Human	USA	New York	94-95	A/New York/665/1994(H3N2)	
PB1	CY012494	Yes	2	2309	H3N2	01/08/1995	IRD:Human	USA	New York	94-95	A/New York/667/1995(H3N2)	
PB1	CY012502	No	2	2309	H3N2	02/18/1995	IRD:Human	USA	New York	94-95	A/New York/668/1995(H3N2)	
PB1	CY000979	Yes	2	2301	H3N2	12/29/2003	IRD:Human	USA	New York	03-04	A/New York/67/2003	
PB1	CY011542	No	2	2303	H3N2	01/06/1995	IRD:Human	USA	New York	94-95	A/New York/671/1995(H3N2)	
PB1	CY012246	No	2	2309	H3N2	01/24/1995	IRD:Human	USA	New York	94-95	A/New York/675/1995(H3N2)	
PB1	CY061225	Yes	2	2303	H1N1	12/07/2009	IRD:Human	USA	New York	09-10	A/New York/6772/2009(H1N1)	
PB1	CY056801	Yes	2	2303	H1N1	12/04/2009	IRD:Human	USA	New York	09-10	A/New York/6776/2009(H1N1)	
PB1	CY017289	Yes	2	2302	H3N2	02/08/1995	IRD:Human	USA	New York	94-95	A/New York/680/1995(H3N2)	
PB1	CY061600	Yes	2	2303	H1N1	12/07/2009	IRD:Human	USA	New York	09-10	A/New York/6806/2009(H1N1)	
PB1	CY012262	No	2	2303	H3N2	03/01/1995	IRD:Human	USA	New York	94-95	A/New York/682/1995(H3N2)	
PB1	CY011838	No	2	2303	H3N2	02/08/1995	IRD:Human	USA	New York	94-95	A/New York/685/1995(H3N2)	
PB1	CY012918	No	2	2309	H3N2	02/02/1995	IRD:Human	USA	New York	94-95	A/New York/686/1995	
PB1	CY056841	Yes	2	2303	H1N1	12/02/2009	IRD:Human	USA	New York	09-10	A/New York/6864/2009(H1N1)	
PB1	CY011846	No	2	2287	H3N2	02/06/1995	IRD:Human	USA	New York	94-95	A/New York/687/1995(H3N2)	
PB1	CY013333	No	2	2309	H3N2	12/12/1994	IRD:Human	USA	New York	94-95	A/New York/688/1994	
PB1	CY000567	Yes	2	2281	H3N2	01/06/2004	IRD:Human	USA	New York	03-04	A/New York/69/2004(H3N2)	
PB1	CY084452*	Yes	2	2303	H1N1	12/06/2009	IRD:Human	USA	New York	09-10	A/New York/6902/2009	
PB1	CY061912	Yes	2	2303	H1N1	12/10/2009	IRD:Human	USA	New York	09-10	A/New York/6903/2009(H1N1)	
PB1	CY061936	Yes	2	2303	H1N1	12/11/2009	IRD:Human	USA	New York	09-10	A/New York/6939/2009(H1N1)	
PB1	CY061952	Yes	2	2303	H1N1	12/07/2009	IRD:Human	USA	New York	09-10	A/New York/6943/2009(H1N1)	
PB1	CY061960	Yes	2	2303	H1N1	12/11/2009	IRD:Human	USA	New York	09-10	A/New York/6945/2009(H1N1)	
PB1	CY011334	No	2	2309	H3N2	03/02/1995	IRD:Human	USA	New York	94-95	A/New York/695/1995(H3N2)	
PB1	CY011342	No	2	2303	H3N2	12/30/1994	IRD:Human	USA	New York	94-95	A/New York/696/1994(H3N2)	
PB1	CY011350	No	2	2303	H3N2	02/10/1995	IRD:Human	USA	New York	94-95	A/New York/697/1995(H3N2)	
PB1	CY011358	No	2	2309	H3N2	01/31/1995	IRD:Human	USA	New York	94-95	A/New York/698/1995(H3N2)	
PB1	CY014165	Yes	2	2288	H3N2	04/05/2006	IRD:Human	USA	New York	05-06	A/New York/7/2006(H3N2)	
PB1	CY062000	Yes	2	2299	H1N1	12/14/2009	IRD:Human	USA	New York	09-10	A/New York/7020/2009(H1N1)	
PB1	CY012542	No	2	2300	H3N2	02/10/1994	IRD:Human	USA	New York	93-94	A/New York/707/1994(H3N2)	
PB1	CY012550	No	2	2304	H3N2	02/09/1994	IRD:Human	USA	New York	93-94	A/New York/710/1994(H3N2)	
PB1	CY062016	Yes	2	2299	H1N1	12/23/2009	IRD:Human	USA	New York	09-10	A/New York/7107/2009(H1N1)	
PB1	CY012558	No	2	2309	H3N2	02/14/1994	IRD:Human	USA	New York	93-94	A/New York/713/1994(H3N2)	
PB1	CY011886	No	2	2309	H3N2	07/29/1994	IRD:Human	USA	New York	-N/A-	A/New York/715/1994(H3N2)	
PB1	CY011894	No	2	2309	H3N2	01/17/1994	IRD:Human	USA	New York	93-94	A/New York/716/1994(H3N2)	
PB1	CY011910	Yes	2	2296	H3N2	01/24/1994	IRD:Human	USA	New York	93-94	A/New York/720/1994(H3N2)	
PB1	CY062024	Yes	2	2299	H1N1	12/21/2009	IRD:Human	USA	New York	09-10	A/New York/7216/2009(H1N1)	
PB1	CY011934	No	2	2309	H3N2	01/31/1994	IRD:Human	USA	New York	93-94	A/New York/727/1994(H3N2)	
PB1	CY011390	No	2	2309	H3N2	01/06/1994	IRD:Human	USA	New York	93-94	A/New York/732/1994(H3N2)	
PB1	CY010994	No	2	2309	H3N2	02/07/1994	IRD:Human	USA	New York	93-94	A/New York/733/1994(H3N2)	
PB1	CY065073	Yes	2	2303	H1N1	01/02/2010	IRD:Human	USA	New York	09-10	A/New York/7420/2010(H1N1)	
PB1	CY013357	Yes	2	2303	H3N2	01/07/1994	IRD:Human	USA	New York	93-94	A/New York/743/1994	
PB1	CY065113	Yes	2	2303	H1N1	03/01/2010	IRD:Human	USA	New York	09-10	A/New York/7480/2010(H1N1)	
PB1	CY012598	Yes	2	2308	H3N2	01/11/1994	IRD:Human	USA	New York	93-94	A/New York/749/1994(H3N2)	
PB1	CY013182	Yes	2	2291	H3N2	03/12/1993	IRD:Human	USA	New York	92-93	A/New York/755/1993	
PB1	CY012126	Yes	2	2302	H3N2	02/02/1993	IRD:Human	USA	New York	92-93	A/New York/756/1993(H3N2)	
PB1	CY013611	Yes	2	2302	H3N2	03/26/1993	IRD:Human	USA	New York	92-93	A/New York/757/1993	
PB1	CY001435	No	2	2285	H3N2	01/11/2002	IRD:Human	USA	New York	01-02	A/New York/76/2002	
PB1	CY012158	Yes	2	2299	H3N2	03/03/1993	IRD:Human	USA	New York	92-93	A/New York/761/1993(H3N2)	
PB1	CY013619	Yes	2	2299	H3N2	02/15/1993	IRD:Human	USA	New York	92-93	A/New York/766/1993	
PB1	CY013635	Yes	2	2297	H3N2	03/16/1993	IRD:Human	USA	New York	92-93	A/New York/769/1993	
PB1	CY013651	Yes	2	2302	H3N2	03/31/1993	IRD:Human	USA	New York	92-93	A/New York/773/1993	
PB1	CY012758	Yes	2	2303	H3N2	03/11/1993	IRD:Human	USA	New York	92-93	A/New York/775/1993(H3N2)	
PB1	CY012774	Yes	2	2303	H3N2	02/02/1993	IRD:Human	USA	New York	92-93	A/New York/778/1993(H3N2)	
PB1	CY013198	Yes	2	2290	H3N2	04/03/1993	IRD:Human	USA	New York	92-93	A/New York/782/1993	
PB1	CY013206	Yes	2	2292	H3N2	04/01/1993	IRD:Human	USA	New York	92-93	A/New York/783/1993	
PB1	CY013691	Yes	2	2296	H3N2	03/10/1993	IRD:Human	USA	New York	92-93	A/New York/787/1993	
PB1	CY013723	Yes	2	2304	H3N2	03/11/1993	IRD:Human	USA	New York	92-93	A/New York/791/1993	
PB1	CY013755	Yes	2	2295	H3N2	03/16/1993	IRD:Human	USA	New York	92-93	A/New York/797/1993	
PB1	CY013763	Yes	2	2296	H3N2	03/09/1993	IRD:Human	USA	New York	92-93	A/New York/798/1993(H3N2)	
PB1	CY001267	Yes	2	2281	H3N2	02/19/2002	IRD:Human	USA	New York	01-02	A/New York/81/2002	
PB1	CY020123	Yes	2	2303	H3N2	03/02/2006	IRD:Human	USA	New York	05-06	A/New York/938/2006(H3N2)	
PB1	CY001174	Yes	2	2337	H3N2	12/25/2001	IRD:Human	USA	New York	01-02	A/New York/94/2001	
PB1	CY000303	No	2	2320	H3N2	01/18/2002	IRD:Human	USA	New York	01-02	A/New York/96/2002	
PB1	CY002286	No	2	2281	H3N2	11/04/2004	IRD:Human	USA	New York	04-05	A/New York/98/2004(H3N2)	
PB1	CY072324	Yes	2	2303	H1N1	12/17/2009	IRD:Human	USA	New York	09-10	A/New York/INS317/2009(H1N1)	
PB1	CY026385	No	2	2313	H1N1	01/23/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0056/2007(H1N1)	
PB1	CY026737	Yes	2	2295	H1N1	01/31/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0134/2007(H1N1)	
PB1	CY026633	Yes	2	2295	H1N1	02/07/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0199/2007(H1N1)	
PB1	CY026649	Yes	2	2295	H1N1	02/13/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0253/2007(H1N1)	
PB1	CY025849	Yes	2	2290	H3N2	03/05/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0510/2007(H3N2)	
PB1	CY025491	Yes	2	2303	H3N2	03/05/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0515/2007(H3N2)	
PB1	CY034420	Yes	2	2297	H3N2	03/14/2007	IRD:Human	USA	New York	06-07	A/New York/UR06-0607/2007(H3N2)	
PB1	CY037613	Yes	2	2306	H3N2	02/28/2008	IRD:Human	USA	New York	07-08	A/New York/UR07-0111/2008(H3N2)	
PB1	CY020195	Yes	2	2305	H1N1	1983	IRD:Human	New Zealand	-N/A-	-N/A-	A/New Zealand/7/1983(H1N1)	
PB1	CY088658	No	2	2283	H1N1	10/06/2009	IRD:Human	India	-N/A-	-N/A-	A/Ngp/NIV14725/2009(H1N1)	
PB1	CY088665*	No	2	2289	H1N1	01/13/2010	IRD:Human	India	-N/A-	-N/A-	A/Ngp/NIV22704/2010(H1N1)	
PB1	EF674978	No	2	1322	H3N2	2005	IRD:Human	Germany	-N/A-	-N/A-	A/Niedersachsen/29/05(H3N2)	
PB1	EF674977	No	2	1310	H3N2	2005	IRD:Human	Germany	-N/A-	-N/A-	A/Niedersachsen/4/05(H3N2)	
PB1	CY043383	Yes	2	2312	H1N1	02/18/2008	IRD:Human	Japan	-N/A-	07-08	A/Niigata/07F102/2008(H1N1)	
PB1	CY043399*	Yes	2	2314	H1N1	03/08/2008	IRD:Human	Japan	-N/A-	07-08	A/Niigata/07F191/2008(H1N1)	
PB1	CY043503	Yes	2	2322	H1N1	01/19/2009	IRD:Human	Japan	-N/A-	08-09	A/Niigata/08F093/2009(H1N1)	
PB1	CY043511	Yes	2	2322	H1N1	01/26/2009	IRD:Human	Japan	-N/A-	08-09	A/Niigata/08F188/2009(H1N1)	
PB1	HQ703389	No	2	2275	H3N2	08/03/2010	IRD:Human	Japan	-N/A-	-N/A-	A/Niigata/1143/2010(H3N2)	
PB1	AF037420	No	2	2274	H3N2	1996	IRD:Human	Japan	-N/A-	-N/A-	A/Niigata/137/96(H3N2)	
PB1	JN714490	Yes	2	2274	H1N1	01/26/2011	IRD:Human	Russia	-N/A-	10-11	A/Nizhnii Novgorod/CRIE-BLM/2011(H1N1)	
PB1	CY040040*	Yes	2	2366	H1N1	05/2009	IRD:Human	Thailand	-N/A-	-N/A-	A/Nonthaburi/102/2009(H1N1)	
PB1	CY045794	Yes	2	2305	H2N2	1963	IRD:Human	USA	North Carolina	-N/A-	A/North Carolina/1/1963(H2N2)	
PB1	CY031593	Yes	2	2305	H2N2	1968	IRD:Human	USA	North Carolina	-N/A-	A/North Carolina/1/1968(H2N2)	
PB1	KC781057	Yes	2	2274	H1N1	09/20/2009	IRD:Human	USA	North Carolina	08-09	A/North Carolina/44/2009	
PB1	CY027001	Yes	2	2298	H1N1	02/19/2007	IRD:Human	USA	North Carolina	06-07	A/North Carolina/UR06-0364/2007(H1N1)	
PB1	JX625566	Yes	2	2274	H1N1	10/15/2009	IRD:Human	United Kingdom	-N/A-	09-10	A/Northern Ireland/1/2009	
PB1	JX625526	Yes	2	2274	H1N1	10/05/2009	IRD:Human	United Kingdom	-N/A-	09-10	A/Northern Ireland/94480397/2009	
PB1	JX625589	Yes	2	2274	H1N1	10/20/2009	IRD:Human	United Kingdom	-N/A-	09-10	A/Northern Ireland/94620068/2009(H1N1)	
PB1	JQ041360	Yes	2	2316	H1N1	02/03/2011	IRD:Human	Russia	-N/A-	10-11	A/Novosibirsk/KSH/2011	
PB1	KC488805	No	2	2208	H3N2	01/29/2012	IRD:Human	Russia	-N/A-	11-12	A/Novosibirsk/RII9/2012	
PB1	HM241716*	Yes	2	2279	H1N1	09/07/2009	IRD:Human	India	-N/A-	-N/A-	A/Nsk/NIV10348/2009(H1N1)	
PB1	J02138	No	2	2341	H3N2	1968	IRD:Human	Australia	-N/A-	-N/A-	A/nt/60/1968	
PB1	CY034130	Yes	2	2297	H1N1	2006	IRD:Human	-N/A-	-N/A-	-N/A-	A/Nymc X-163(A/Nymc X-157-A/St.Petersburg/8/2006)_RX	
PB1	CY072260	Yes	2	2303	H1N1	11/24/2009	IRD:Human	Denmark	-N/A-	09-10	A/Odense/INS308/2009(H1N1)	
PB1	CY129449*	No	2	2317	H1N1	02/24/2011	IRD:Human	Denmark	-N/A-	10-11	A/Odense/INS550/2011	
PB1	CY024931	No	2	2307	H1N1	1988	IRD:Human	USA	Ohio	-N/A-	A/Ohio/3559/1988(H1N1)	
PB1	CY026009	Yes	2	2303	H1N1	01/29/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0100/2007(H1N1)	
PB1	CY027769	Yes	2	2298	H1N1	01/30/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0112/2007(H1N1)	
PB1	CY031154	No	2	2298	H1N1	02/06/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0178/2007(H1N1)	
PB1	CY028305	Yes	2	2303	H3N2	02/12/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0256/2007(H3N2)	
PB1	CY030067	Yes	2	2296	H1N1	02/12/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0296/2007(H1N1)	
PB1	CY027993	Yes	2	2298	H1N1	02/26/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0411/2007(H1N1)	
PB1	CY028409	Yes	2	2297	H1N1	02/23/2007	IRD:Human	USA	Ohio	06-07	A/Ohio/UR06-0429/2007(H1N1)	
